0.95387536e-3 SEC2 4
5.384581254429143e+00 6.956766482074026e-01 4.384484192063411e+00 6.828270154723025e-01
5.384697055231157e+00 6.956771337647640e-01 4.384334123080171e+00 6.828282984561642e-01
5.384812846824859e+00 6.956776192581440e-01 4.384184060705225e+00 6.828295812709499e-01
5.384928629213391e+00 6.956781046875360e-01 4.384034004937165e+00 6.828308639166402e-01
5.385044402396001e+00 6.956785900529198e-01 4.383883955779575e+00 6.828321463931784e-01
5.385160166373685e+00 6.956790753542798e-01 4.383733913233819e+00 6.828334287005214e-01
5.385275921147094e+00 6.956795605916021e-01 4.383583877301625e+00 6.828347108386317e-01
5.385391666716544e+00 6.956800457648690e-01 4.383433847985239e+00 6.828359928074588e-01
5.385507403082912e+00 6.956805308740646e-01 4.383283825286187e+00 6.828372746069584e-01
5.385623130246538e+00 6.956810159191743e-01 4.383133809206587e+00 6.828385562370906e-01
5.385738848208766e+00 6.956815009001837e-01 4.382983799747362e+00 6.828398376978148e-01
5.385854556968447e+00 6.956819858170709e-01 4.382833796912603e+00 6.828411189890707e-01
5.385970256527547e+00 6.956824706698250e-01 4.382683800702398e+00 6.828424001108279e-01
5.386085946886183e+00 6.956829554584295e-01 4.382533811119183e+00 6.828436810630406e-01
5.386201628046283e+00 6.956834401828721e-01 4.382383828163155e+00 6.828449618456727e-01
5.386317300006870e+00 6.956839248431328e-01 4.382233851838118e+00 6.828462424586710e-01
5.386432962767984e+00 6.956844094391923e-01 4.382083882146682e+00 6.828475229019814e-01
5.386548616332858e+00 6.956848939710467e-01 4.381933919087249e+00 6.828488031755918e-01
5.386664260699090e+00 6.956853784386667e-01 4.381783962665593e+00 6.828500832794220e-01
5.386779895868550e+00 6.956858628420437e-01 4.381634012881846e+00 6.828513632134479e-01
5.386895521843465e+00 6.956863471811674e-01 4.381484069735787e+00 6.828526429776393e-01
5.387011138621167e+00 6.956868314560096e-01 4.381334133233453e+00 6.828539225719205e-01
5.387126746203844e+00 6.956873156665602e-01 4.381184203374666e+00 6.828552019962612e-01
5.387242344593283e+00 6.956877998128095e-01 4.381034280159678e+00 6.828564812506354e-01
5.387357933787435e+00 6.956882838947306e-01 4.380884363593792e+00 6.828577603349681e-01
5.387473513789535e+00 6.956887679123196e-01 4.380734453675388e+00 6.828590392492481e-01
5.387589084599309e+00 6.956892518655554e-01 4.380584550407495e+00 6.828603179934167e-01
5.387704646215595e+00 6.956897357544182e-01 4.380434653794142e+00 6.828615965674201e-01
5.387820198642082e+00 6.956902195789034e-01 4.380284763833211e+00 6.828628749712439e-01
5.387935741876084e+00 6.956907033389811e-01 4.380134880530818e+00 6.828641532048061e-01
5.388051275920919e+00 6.956911870346493e-01 4.379985003885210e+00 6.828654312680998e-01
5.388166800775018e+00 6.956916706658818e-01 4.379835133901071e+00 6.828667091610541e-01
5.388282316442617e+00 6.956921542326800e-01 4.379685270575468e+00 6.828679868836705e-01
5.388397822918343e+00 6.956926377350016e-01 4.379535413918044e+00 6.828692644358337e-01
5.388513320207480e+00 6.956931211728530e-01 4.379385563924475e+00 6.828705418175600e-01
5.388628808308987e+00 6.956936045462095e-01 4.379235720598788e+00 6.828718190287812e-01
5.388744287223967e+00 6.956940878550598e-01 4.379085883942106e+00 6.828730960694654e-01
5.388859756953346e+00 6.956945710993897e-01 4.378936053955830e+00 6.828743729395736e-01
5.388975217496613e+00 6.956950542791779e-01 4.378786230643267e+00 6.828756496390465e-01
5.389090668854891e+00 6.956955373944120e-01 4.378636414005537e+00 6.828769261678497e-01
5.389206111029509e+00 6.956960204450811e-01 4.378486604043486e+00 6.828782025259518e-01
5.389321544017271e+00 6.956965034311517e-01 4.378336800763915e+00 6.828794787132630e-01
5.389436967823697e+00 6.956969863526309e-01 4.378187004162228e+00 6.828807547297987e-01
5.389552382447426e+00 6.956974692094945e-01 4.378037214242799e+00 6.828820305754937e-01
5.389667787890104e+00 6.956979520017317e-01 4.377887431006082e+00 6.828833062503177e-01
5.389783184149424e+00 6.956984347293156e-01 4.377737654457669e+00 6.828845817541965e-01
5.389898571228123e+00 6.956989173922391e-01 4.377587884596617e+00 6.828858570871099e-01
5.390013949125880e+00 6.956993999904839e-01 4.377438121425921e+00 6.828871322490072e-01
5.390129317844545e+00 6.956998825240389e-01 4.377288364945811e+00 6.828884072398566e-01
5.390244677385111e+00 6.957003649928929e-01 4.377138615157524e+00 6.828896820596270e-01
5.390360027745088e+00 6.957008473970148e-01 4.376988872066972e+00 6.828909567082333e-01
5.390475368927188e+00 6.957013297364006e-01 4.376839135673159e+00 6.828922311856639e-01
5.390590700933890e+00 6.957018120110423e-01 4.376689405975484e+00 6.828935054918946e-01
5.390706023761481e+00 6.957022942209065e-01 4.376539682981366e+00 6.828947796268354e-01
5.390821337411942e+00 6.957027763659843e-01 4.376389966690804e+00 6.828960535904611e-01
5.390936641889803e+00 6.957032584462771e-01 4.376240257100519e+00 6.828973273827724e-01
5.391051937189723e+00 6.957037404617450e-01 4.376090554220020e+00 6.828986010036627e-01
5.391167223315103e+00 6.957042224123838e-01 4.375940858047512e+00 6.828998744531183e-01
5.391282500268371e+00 6.957047042981880e-01 4.375791168582379e+00 6.829011477311225e-01
5.391397768047212e+00 6.957051861191282e-01 4.375641485830276e+00 6.829024208375953e-01
5.391513026653952e+00 6.957056678751985e-01 4.375491809790710e+00 6.829036937725196e-01
5.391628276086381e+00 6.957061495663712e-01 4.375342140469162e+00 6.829049665358201e-01
5.391743516347584e+00 6.957066311926412e-01 4.375192477864235e+00 6.829062391274804e-01
5.391858747437592e+00 6.957071127539929e-01 4.375042821978415e+00 6.829075115474582e-01
5.391973969358600e+00 6.957075942504162e-01 4.374893172811487e+00 6.829087837957242e-01
5.392089182108009e+00 6.957080756818838e-01 4.374743530369392e+00 6.829100558722037e-01
5.392204385688048e+00 6.957085570483873e-01 4.374593894651808e+00 6.829113277768736e-01
5.392319580099730e+00 6.957090383499147e-01 4.374444265659972e+00 6.829125995096996e-01
5.392434765344472e+00 6.957095195864527e-01 4.374294643394687e+00 6.829138710706437e-01
5.392549941419209e+00 6.957100007579717e-01 4.374145027862483e+00 6.829151424596267e-01
5.392665108328108e+00 6.957104818644723e-01 4.373995419060520e+00 6.829164136766472e-01
5.392780266069112e+00 6.957109629059285e-01 4.373845816994044e+00 6.829176847216354e-01
5.392895414645173e+00 6.957114438823353e-01 4.373696221661796e+00 6.829189555945756e-01
5.393010554055900e+00 6.957119247936734e-01 4.373546633066881e+00 6.829202262954142e-01
5.393125684302974e+00 6.957124056399323e-01 4.373397051209684e+00 6.829214968241220e-01
5.393240805382022e+00 6.957128864210766e-01 4.373247476098468e+00 6.829227671806029e-01
5.393355917300498e+00 6.957133671371216e-01 4.373097907726073e+00 6.829240373648959e-01
5.393471020054900e+00 6.957138477880339e-01 4.372948346099676e+00 6.829253073769100e-01
5.393586113645839e+00 6.957143283737994e-01 4.372798791221028e+00 6.829265772166065e-01
5.393701198075327e+00 6.957148088944085e-01 4.372649243090125e+00 6.829278468839568e-01
5.393816273344235e+00 6.957152893498491e-01 4.372499701708342e+00 6.829291163789288e-01
5.393931339452040e+00 6.957157697401003e-01 4.372350167078987e+00 6.829303857014637e-01
5.394046396399498e+00 6.957162500651491e-01 4.372200639203617e+00 6.829316548515257e-01
5.394161444186427e+00 6.957167303249773e-01 4.372051118085047e+00 6.829329238290641e-01
5.394276482815285e+00 6.957172105195782e-01 4.371901603722634e+00 6.829341926340602e-01
5.394391512285291e+00 6.957176906489311e-01 4.371752096119986e+00 6.829354612664559e-01
5.394506532596475e+00 6.957181707130194e-01 4.371602595279606e+00 6.829367297262066e-01
5.394621543750704e+00 6.957186507118338e-01 4.371453101201645e+00 6.829379980132845e-01
5.394736545748493e+00 6.957191306453576e-01 4.371303613888037e+00 6.829392661276440e-01
5.394851538589994e+00 6.957196105135774e-01 4.371154133341069e+00 6.829405340692479e-01
5.394966522274858e+00 6.957200903164741e-01 4.371004659563775e+00 6.829418018380434e-01
5.394966522275784e+00 6.957200903164774e-01 4.371004659562591e+00 6.829418018380519e-01
5.395095594361564e+00 6.957206288757279e-01 4.370836865342849e+00 6.829432248570363e-01
5.395224655142278e+00 6.957211673536073e-01 4.370669079355723e+00 6.829446476607578e-01
5.395353704617643e+00 6.957217057500892e-01 4.370501301605195e+00 6.829460702491437e-01
5.395482742791397e+00 6.957222440651655e-01 4.370333532089975e+00 6.829474926221699e-01
5.395611769658134e+00 6.957227822987894e-01 4.370165770820683e+00 6.829489147797098e-01
5.395740785225215e+00 6.957233204509680e-01 4.369998017791314e+00 6.829503367217795e-01
5.395869789490233e+00 6.957238585216666e-01 4.369830273008604e+00 6.829517584482840e-01
5.395998782453651e+00 6.957243965108626e-01 4.369662536475545e+00 6.829531799591606e-01
5.396127764117396e+00 6.957249344185412e-01 4.369494808193167e+00 6.829546012543682e-01
5.396256734482892e+00 6.957254722446826e-01 4.369327088163249e+00 6.829560223338511e-01
5.396385693548042e+00 6.957260099892559e-01 4.369159376392059e+00 6.829574431975244e-01
5.396514641316358e+00 6.957265476522501e-01 4.368991672878634e+00 6.829588638453565e-01
5.396643577787120e+00 6.957270852336396e-01 4.368823977627456e+00 6.829602842772775e-01
5.396772502961553e+00 6.957276227334037e-01 4.368656290640562e+00 6.829617044932288e-01
5.396901416840453e+00 6.957281601515241e-01 4.368488611920427e+00 6.829631244931595e-01
5.397030319424283e+00 6.957286974879776e-01 4.368320941470044e+00 6.829645442770065e-01
5.397159210714005e+00 6.957292347427437e-01 4.368153279291760e+00 6.829659638447118e-01
5.397288090710216e+00 6.957297719158020e-01 4.367985625388346e+00 6.829673831962182e-01
5.397416959414354e+00 6.957303090071344e-01 4.367817979761507e+00 6.829688023314757e-01
5.397545816825356e+00 6.957308460167130e-01 4.367650342416176e+00 6.829702212504081e-01
5.397674662945519e+00 6.957313829445223e-01 4.367482713352972e+00 6.829716399529709e-01
5.397803497774920e+00 6.957319197905413e-01 4.367315092575300e+00 6.829730584391063e-01
5.397932321315806e+00 6.957324565547525e-01 4.367147480083878e+00 6.829744767087648e-01
5.398061133567318e+00 6.957329932371310e-01 4.366979875883327e+00 6.829758947618779e-01
5.398189934529452e+00 6.957335298376522e-01 4.366812279977237e+00 6.829773125983780e-01
5.398318724205978e+00 6.957340663563085e-01 4.366644692364256e+00 6.829787302182421e-01
5.398447502594255e+00 6.957346027930638e-01 4.366477113051421e+00 6.829801476213714e-01
5.398576269696478e+00 6.957351391479059e-01 4.366309542039366e+00 6.829815648077322e-01
5.398705025515175e+00 6.957356754208200e-01 4.366141979328408e+00 6.829829817772818e-01
5.398833770047521e+00 6.957362116117720e-01 4.365974424925750e+00 6.829843985299273e-01
5.398962503295937e+00 6.957367477207472e-01 4.365806878831838e+00 6.829858150656265e-01
5.399091225262610e+00 6.957372837477319e-01 4.365639341047345e+00 6.829872313843413e-01
5.399219935945259e+00 6.957378196926928e-01 4.365471811578812e+00 6.829886474859802e-01
5.399348635347663e+00 6.957383555556227e-01 4.365304290424847e+00 6.829900633705224e-01
5.399477323469463e+00 6.957388913364954e-01 4.365136777589519e+00 6.829914790378943e-01
5.399606000309582e+00 6.957394270352851e-01 4.364969273077700e+00 6.829928944880269e-01
5.399734665872184e+00 6.957399626519842e-01 4.364801776887578e+00 6.829943097208959e-01
5.399863320154293e+00 6.957404981865561e-01 4.364634289026588e+00 6.829957247364020e-01
5.399991963159752e+00 6.957410336389955e-01 4.364466809493226e+00 6.829971395345285e-01
5.400120594886868e+00 6.957415690092704e-01 4.364299338293272e+00 6.829985541151883e-01
5.400249215340489e+00 6.957421042973791e-01 4.364131875423925e+00 6.829999684783744e-01
5.400377824514643e+00 6.957426395032721e-01 4.363964420896545e+00 6.830013826239523e-01
5.400506422415381e+00 6.957431746269526e-01 4.363796974706753e+00 6.830027965519285e-01
5.400635009041570e+00 6.957437096683905e-01 4.363629536859627e+00 6.830042102622205e-01
5.400763584394500e+00 6.957442446275706e-01 4.363462107356950e+00 6.830056237547852e-01
5.400892148475416e+00 6.957447795044733e-01 4.363294686200687e+00 6.830070370295683e-01
5.401020701283660e+00 6.957453142990726e-01 4.363127273395233e+00 6.830084500864978e-01
5.401149242820615e+00 6.957458490113517e-01 4.362959868942301e+00 6.830098629255275e-01
5.401277773087955e+00 6.957463836412949e-01 4.362792472843238e+00 6.830112755466125e-01
5.401406292082078e+00 6.957469181888627e-01 4.362625085106308e+00 6.830126879496455e-01
5.401534799809280e+00 6.957474526540590e-01 4.362457705726820e+00 6.830141001346346e-01
5.401663296268134e+00 6.957479870368551e-01 4.362290334710154e+00 6.830155121015009e-01
5.401791781460483e+00 6.957485213372356e-01 4.362122972057440e+00 6.830169238502013e-01
5.401920255383906e+00 6.957490555551674e-01 4.361955617775370e+00 6.830183353806448e-01
5.402048718041525e+00 6.957495896906398e-01 4.361788271863411e+00 6.830197466928014e-01
5.402177169433071e+00 6.957501237436294e-01 4.361620934325424e+00 6.830211577866061e-01
5.402305609560645e+00 6.957506577141213e-01 4.361453605162224e+00 6.830225686620164e-01
5.402434038425497e+00 6.957511916020991e-01 4.361286284375661e+00 6.830239793189872e-01
5.402562456024875e+00 6.957517254075267e-01 4.361118971972896e+00 6.830253897574194e-01
5.402690862361938e+00 6.957522591303956e-01 4.360951667953304e+00 6.830267999772882e-01
5.402819257439477e+00 6.957527927706944e-01 4.360784372316767e+00 6.830282099785611e-01
5.402947641253467e+00 6.957533263283834e-01 4.360617085072061e+00 6.830296197611297e-01
5.403076013806221e+00 6.957538598034491e-01 4.360449806219688e+00 6.830310293249566e-01
5.403204375102786e+00 6.957543931958906e-01 4.360282535756575e+00 6.830324386700360e-01
5.403332725137387e+00 6.957549265056606e-01 4.360115273693766e+00 6.830338477962409e-01
5.403461063913834e+00 6.957554597327514e-01 4.359948020029851e+00 6.830352567035469e-01
5.403589391434966e+00 6.957559928771544e-01 4.359780774764558e+00 6.830366653919303e-01
5.403717707698224e+00 6.957565259388335e-01 4.359613537904831e+00 6.830380738612916e-01
5.403846012706334e+00 6.957570589177792e-01 4.359446309450566e+00 6.830394821116037e-01
5.403974306456897e+00 6.957575918139587e-01 4.359279089408409e+00 6.830408901427772e-01
5.404102588953418e+00 6.957581246273625e-01 4.359111877777336e+00 6.830422979547843e-01
5.404230860196039e+00 6.957586573579710e-01 4.358944674560610e+00 6.830437055475705e-01
5.404359120187219e+00 6.957591900057701e-01 4.358777479758580e+00 6.830451129210955e-01
5.404487368924221e+00 6.957597225707264e-01 4.358610293378303e+00 6.830465200752688e-01
5.404615606409608e+00 6.957602550528275e-01 4.358443115419956e+00 6.830479270100546e-01
5.404743832644564e+00 6.957607874520576e-01 4.358275945885444e+00 6.830493337254094e-01
5.404872047630734e+00 6.957613197683992e-01 4.358108784776188e+00 6.830507402212831e-01
5.405000251364795e+00 6.957618520018165e-01 4.357941632099999e+00 6.830521464975791e-01
5.405128443851455e+00 6.957623841523068e-01 4.357774487854238e+00 6.830535525542872e-01
5.405256625088553e+00 6.957629162198391e-01 4.357607352045209e+00 6.830549583913231e-01
5.405384795079433e+00 6.957634482044047e-01 4.357440224672054e+00 6.830563640086613e-01
5.405512953823723e+00 6.957639801059794e-01 4.357273105738759e+00 6.830577694062352e-01
5.405641101323351e+00 6.957645119245490e-01 4.357105995246307e+00 6.830591745840043e-01
5.405769237573567e+00 6.957650436600713e-01 4.356938893204390e+00 6.830605795418545e-01
5.405897362582836e+00 6.957655753125600e-01 4.356771799605442e+00 6.830619842798190e-01
5.406025476347177e+00 6.957661068819757e-01 4.356604714458149e+00 6.830633887977923e-01
5.406153578867485e+00 6.957666383682998e-01 4.356437637764845e+00 6.830647930957215e-01
5.406281670145944e+00 6.957671697715189e-01 4.356270569526185e+00 6.830661971735684e-01
5.406409750183725e+00 6.957677010916169e-01 4.356103509744076e+00 6.830676010312891e-01
5.406537818980299e+00 6.957682323285678e-01 4.355936458422759e+00 6.830690046688108e-01
5.406665876536528e+00 6.957687634823544e-01 4.355769415564547e+00 6.830704080860862e-01
5.406793922852331e+00 6.957692945529534e-01 4.355602381173055e+00 6.830718112830511e-01
5.406921957930589e+00 6.957698255403554e-01 4.355435355247989e+00 6.830732142596778e-01
5.407049981770395e+00 6.957703564445338e-01 4.355268337794029e+00 6.830746170158937e-01
5.407177994371928e+00 6.957708872654681e-01 4.355101328814407e+00 6.830760195516418e-01
5.407305995737348e+00 6.957714180031449e-01 4.354934328309799e+00 6.830774218668836e-01
5.407433985867216e+00 6.957719486575432e-01 4.354767336282971e+00 6.830788239615617e-01
5.407561964761983e+00 6.957724792286450e-01 4.354600352736767e+00 6.830802258356257e-01
5.407689932421163e+00 6.957730097164269e-01 4.354433377675275e+00 6.830816274890115e-01
5.407689932422189e+00 6.957730097164304e-01 4.354433377673963e+00 6.830816274890202e-01
5.407833578125166e+00 6.957736051541217e-01 4.354245938176962e+00 6.830832007525032e-01
5.407977209930467e+00 6.957742004878519e-01 4.354058509039572e+00 6.830847737406320e-01
5.408120827837880e+00 6.957747957175884e-01 4.353871090266964e+00 6.830863464533162e-01
